iter,cos
278,0.014689
279,0.014742
280,0.014794
281,0.014847
282,0.014899
283,0.014952
284,0.015004
285,0.015057
286,0.015109
287,0.015161
288,0.015214
289,0.015266
290,0.015319
291,0.015371
292,0.015423
293,0.015476
294,0.015528
295,0.015581
296,0.015633
297,0.015685
298,0.015738
299,0.015790
300,0.015842
301,0.015895
302,0.015947
303,0.016000
304,0.016052
305,0.016104
306,0.016157
307,0.016209
308,0.016261
309,0.016314
310,0.016366
311,0.016418
312,0.016470
313,0.016523
314,0.016575
315,0.016627
316,0.016680
317,0.016732
318,0.016784
319,0.016837
320,0.016889
321,0.016941
322,0.016993
323,0.017046
324,0.017098
325,0.017150
326,0.017202
327,0.017255
328,0.017307
329,0.017359
330,0.017411
331,0.017463
332,0.017516
333,0.017568
334,0.017620
335,0.017672
336,0.017724
337,0.017777
338,0.017829
339,0.017881
340,0.017933
341,0.017985
342,0.018038
343,0.018090
344,0.018142
345,0.018194
346,0.018246
347,0.018298
348,0.018350
349,0.018403
350,0.018455
351,0.018507
352,0.018559
353,0.018611
354,0.018663
355,0.018715
356,0.018767
357,0.018819
358,0.018871
359,0.018924
360,0.018976
361,0.019028
362,0.019080
363,0.019132
364,0.019184
365,0.019236
366,0.019288
367,0.019340
368,0.019392
369,0.019444
370,0.019496
371,0.019548
372,0.019600
373,0.019652
374,0.019704
375,0.019756
376,0.019808
377,0.019860
378,0.019912
379,0.019964
380,0.020016
381,0.020068
382,0.020120
383,0.020172
384,0.020224
385,0.020276
386,0.020328
387,0.020379
388,0.020431
389,0.020483
390,0.020535
391,0.020587
392,0.020639
393,0.020691
394,0.020743
395,0.020795
396,0.020846
397,0.020898
398,0.020950
399,0.021002
400,0.021054
401,0.021106
402,0.021158
403,0.021209
404,0.021261
405,0.021313
406,0.021365
407,0.021417
408,0.021468
409,0.021520
410,0.021572
411,0.021624
412,0.021676
413,0.021727
414,0.021779
415,0.021831
416,0.021883
417,0.021934
418,0.021986
419,0.022038
420,0.022090
421,0.022141
422,0.022193
423,0.022245
424,0.022296
425,0.022348
426,0.022400
427,0.022451
428,0.022503
429,0.022555
430,0.022606
431,0.022658
432,0.022710
433,0.022761
434,0.022813
435,0.022865
436,0.022916
437,0.022968
438,0.023020
439,0.023071
440,0.023123
441,0.023174
442,0.023226
443,0.023277
444,0.023329
445,0.023381
446,0.023432
447,0.023484
448,0.023535
449,0.023587
450,0.023638
451,0.023690
452,0.023741
453,0.023793
454,0.023844
455,0.023896
456,0.023947
457,0.023999
458,0.024050
459,0.024102
460,0.024153
461,0.024205
462,0.024256
463,0.024308
464,0.024359
465,0.024411
466,0.024462
467,0.024513
468,0.024565
469,0.024616
470,0.024668
471,0.024719
472,0.024770
473,0.024822
474,0.024873
475,0.024924
476,0.024976
477,0.025027
478,0.025079
479,0.025130
480,0.025181
481,0.025232
482,0.025284
483,0.025335
484,0.025386
485,0.025438
486,0.025489
487,0.025540
488,0.025592
489,0.025643
490,0.025694
491,0.025745
492,0.025797
493,0.025848
494,0.025899
495,0.025950
496,0.026001
497,0.026053
498,0.026104
499,0.026155
500,0.026206
501,0.026257
502,0.026309
503,0.026360
504,0.026411
505,0.026462
506,0.026513
507,0.026564
508,0.026615
509,0.026666
510,0.026718
511,0.026769
512,0.026820
513,0.026871
514,0.026922
515,0.026973
516,0.027024
517,0.027075
518,0.027126
519,0.027177
520,0.027228
521,0.027279
522,0.027330
523,0.027381
524,0.027432
525,0.027483
526,0.027534
527,0.027585
528,0.027636
529,0.027687
530,0.027738
531,0.027789
532,0.027840
533,0.027891
534,0.027942
535,0.027993
536,0.028044
537,0.028095
538,0.028145
539,0.028196
540,0.028247
541,0.028298
542,0.028349
543,0.028400
544,0.028451
545,0.028502
546,0.028552
547,0.028603
548,0.028654
549,0.028705
550,0.028756
551,0.028806
552,0.028857
553,0.028908
554,0.028959
555,0.029009
556,0.029060
557,0.029111
558,0.029162
559,0.029212
560,0.029263
561,0.029314
562,0.029364
563,0.029415
564,0.029466
565,0.029517
566,0.029567
567,0.029618
568,0.029669
569,0.029719
570,0.029770
571,0.029820
572,0.029871
573,0.029922
574,0.029972
575,0.030023
576,0.030073
577,0.030124
578,0.030175
579,0.030225
580,0.030276
581,0.030326
582,0.030377
583,0.030427
584,0.030478
585,0.030528
586,0.030579
587,0.030629
588,0.030680
589,0.030730
590,0.030781
591,0.030831
592,0.030882
593,0.030932
594,0.030982
595,0.031033
596,0.031083
597,0.031134
598,0.031184
599,0.031234
600,0.031285
601,0.031335
602,0.031385
603,0.031436
604,0.031486
605,0.031536
606,0.031587
607,0.031637
608,0.031687
609,0.031738
610,0.031788
611,0.031838
612,0.031889
613,0.031939
614,0.031989
615,0.032039
616,0.032090
617,0.032140
618,0.032190
619,0.032240
620,0.032290
621,0.032341
622,0.032391
623,0.032441
624,0.032491
625,0.032541
626,0.032591
627,0.032641
628,0.032692
629,0.032742
630,0.032792
631,0.032842
632,0.032892
633,0.032942
634,0.032992
635,0.033042
636,0.033092
637,0.033142
638,0.033192
639,0.033242
640,0.033292
641,0.033342
642,0.033392
643,0.033442
644,0.033492
645,0.033542
646,0.033592
647,0.033642
648,0.033692
649,0.033742
650,0.033792
651,0.033842
652,0.033892
653,0.033942
654,0.033992
655,0.034041
656,0.034091
657,0.034141
658,0.034191
659,0.034241
660,0.034291
661,0.034340
662,0.034390
663,0.034440
664,0.034490
665,0.034540
666,0.034589
667,0.034639
668,0.034689
669,0.034739
670,0.034788
671,0.034838
672,0.034888
673,0.034937
674,0.034987
675,0.035037
676,0.035086
677,0.035136
678,0.035186
679,0.035235
680,0.035285
681,0.035335
682,0.035384
683,0.035434
684,0.035483
685,0.035533
686,0.035583
687,0.035632
688,0.035682
689,0.035731
690,0.035781
691,0.035830
692,0.035880
693,0.035929
694,0.035979
695,0.036028
696,0.036078
697,0.036127
698,0.036177
699,0.036226
700,0.036275
701,0.036325
702,0.036374
703,0.036424
704,0.036473
705,0.036522
706,0.036572
707,0.036621
708,0.036670
709,0.036720
710,0.036769
711,0.036818
712,0.036868
713,0.036917
714,0.036966
715,0.037016
716,0.037065
717,0.037114
718,0.037163
719,0.037212
720,0.037262
721,0.037311
722,0.037360
723,0.037409
724,0.037458
725,0.037508
726,0.037557
727,0.037606
728,0.037655
729,0.037704
730,0.037753
731,0.037802
732,0.037851
733,0.037901
734,0.037950
735,0.037999
736,0.038048
737,0.038097
738,0.038146
739,0.038195
740,0.038244
741,0.038293
742,0.038342
743,0.038391
744,0.038440
745,0.038489
746,0.038538
747,0.038587
748,0.038636
749,0.038684
750,0.038733
751,0.038782
752,0.038831
753,0.038880
754,0.038929
755,0.038978
756,0.039026
757,0.039075
758,0.039124
759,0.039173
760,0.039222
761,0.039270
762,0.039319
763,0.039368
764,0.039417
765,0.039465
766,0.039514
767,0.039563
768,0.039612
769,0.039660
770,0.039709
771,0.039758
772,0.039806
773,0.039855
774,0.039904
775,0.039952
776,0.040001
777,0.040049
778,0.040098
779,0.040147
780,0.040195
781,0.040244
782,0.040292
783,0.040341
784,0.040389
785,0.040438
786,0.040486
787,0.040535
788,0.040583
789,0.040632
790,0.040680
791,0.040729
792,0.040777
793,0.040825
794,0.040874
795,0.040922
796,0.040971
797,0.041019
798,0.041067
799,0.041116
800,0.041164
801,0.041212
802,0.041261
803,0.041309
804,0.041357
805,0.041406
806,0.041454
807,0.041502
808,0.041550
809,0.041599
810,0.041647
811,0.041695
812,0.041743
813,0.041791
814,0.041839
815,0.041888
816,0.041936
817,0.041984
818,0.042032
819,0.042080
820,0.042128
821,0.042176
822,0.042224
823,0.042273
824,0.042321
825,0.042369
826,0.042417
827,0.042465
828,0.042513
829,0.042561
830,0.042609
831,0.042657
832,0.042705
833,0.042753
834,0.042800
835,0.042848
836,0.042896
837,0.042944
838,0.042992
839,0.043040
840,0.043088
841,0.043136
842,0.043183
843,0.043231
844,0.043279
845,0.043327
846,0.043375
847,0.043422
848,0.043470
849,0.043518
850,0.043566
851,0.043613
852,0.043661
853,0.043709
854,0.043757
855,0.043804
856,0.043852
857,0.043900
858,0.043947
859,0.043995
860,0.044042
861,0.044090
862,0.044138
863,0.044185
864,0.044233
865,0.044280
866,0.044328
867,0.044375
868,0.044423
869,0.044470
870,0.044518
871,0.044565
872,0.044613
873,0.044660
874,0.044708
875,0.044755
876,0.044803
877,0.044850
878,0.044897
879,0.044945
880,0.044992
881,0.045040
882,0.045087
883,0.045134
884,0.045182
885,0.045229
886,0.045276
887,0.045323
888,0.045371
889,0.045418
890,0.045465
891,0.045512
892,0.045560
893,0.045607
894,0.045654
895,0.045701
896,0.045748
897,0.045796
898,0.045843
899,0.045890
900,0.045937
901,0.045984
902,0.046031
903,0.046078
904,0.046125
905,0.046172
906,0.046219
907,0.046266
908,0.046313
909,0.046360
910,0.046407
911,0.046454
912,0.046501
913,0.046548
914,0.046595
915,0.046642
916,0.046689
917,0.046736
918,0.046783
919,0.046830
920,0.046876
921,0.046923
922,0.046970
923,0.047017
924,0.047064
925,0.047110
926,0.047157
927,0.047204
928,0.047251
929,0.047297
930,0.047344
931,0.047391
932,0.047438
933,0.047484
934,0.047531
935,0.047578
936,0.047624
937,0.047671
938,0.047717
939,0.047764
940,0.047811
941,0.047857
942,0.047904
943,0.047950
944,0.047997
945,0.048043
946,0.048090
947,0.048136
948,0.048183
949,0.048229
950,0.048276
951,0.048322
952,0.048369
953,0.048415
954,0.048461
955,0.048508
956,0.048554
957,0.048600
958,0.048647
959,0.048693
960,0.048739
961,0.048786
962,0.048832
963,0.048878
964,0.048925
965,0.048971
966,0.049017
967,0.049063
968,0.049109
969,0.049156
970,0.049202
971,0.049248
972,0.049294
973,0.049340
974,0.049386
975,0.049433
976,0.049479
977,0.049525
978,0.049571
979,0.049617
980,0.049663
981,0.049709
982,0.049755
983,0.049801
984,0.049847
985,0.049893
986,0.049939
987,0.049985
988,0.050031
989,0.050077
990,0.050122
991,0.050168
992,0.050214
993,0.050260
994,0.050306
995,0.050352
996,0.050398
997,0.050443
998,0.050489
999,0.050535
1000,0.050581
1001,0.050626
1002,0.050672
1003,0.050718
1004,0.050763
1005,0.050809
1006,0.050855
1007,0.050900
1008,0.050946
1009,0.050992
1010,0.051037
1011,0.051083
1012,0.051129
1013,0.051174
1014,0.051220
1015,0.051265
1016,0.051311
1017,0.051356
1018,0.051402
1019,0.051447
1020,0.051493
1021,0.051538
1022,0.051584
1023,0.051629
1024,0.051674
1025,0.051720
1026,0.051765
1027,0.051811
1028,0.051856
1029,0.051901
1030,0.051947
1031,0.051992
1032,0.052037
1033,0.052082
1034,0.052128
1035,0.052173
1036,0.052218
1037,0.052263
1038,0.052309
1039,0.052354
1040,0.052399
1041,0.052444
1042,0.052489
1043,0.052534
1044,0.052580
1045,0.052625
1046,0.052670
1047,0.052715
1048,0.052760
1049,0.052805
1050,0.052850
1051,0.052895
1052,0.052940
1053,0.052985
1054,0.053030
1055,0.053075
1056,0.053120
1057,0.053165
1058,0.053210
1059,0.053255
1060,0.053299
1061,0.053344
1062,0.053389
1063,0.053434
1064,0.053479
1065,0.053524
1066,0.053568
1067,0.053613
1068,0.053658
1069,0.053703
1070,0.053747
1071,0.053792
1072,0.053837
1073,0.053881
1074,0.053926
1075,0.053971
1076,0.054015
1077,0.054060
1078,0.054105
1079,0.054149
1080,0.054194
1081,0.054238
1082,0.054283
1083,0.054327
1084,0.054372
1085,0.054416
1086,0.054461
1087,0.054505
1088,0.054550
1089,0.054594
1090,0.054639
1091,0.054683
1092,0.054728
1093,0.054772
1094,0.054816
1095,0.054861
1096,0.054905
1097,0.054949
1098,0.054994
1099,0.055038
1100,0.055082
1101,0.055126
1102,0.055171
1103,0.055215
1104,0.055259
1105,0.055303
1106,0.055347
1107,0.055392
1108,0.055436
1109,0.055480
1110,0.055524
1111,0.055568
1112,0.055612
1113,0.055656
1114,0.055700
1115,0.055744
1116,0.055788
1117,0.055832
1118,0.055876
1119,0.055920
1120,0.055964
1121,0.056008
1122,0.056052
1123,0.056096
1124,0.056140
1125,0.056184
1126,0.056228
1127,0.056271
1128,0.056315
1129,0.056359
1130,0.056403
1131,0.056447
1132,0.056490
1133,0.056534
1134,0.056578
1135,0.056622
1136,0.056665
1137,0.056709
1138,0.056753
1139,0.056796
1140,0.056840
1141,0.056884
1142,0.056927
1143,0.056971
1144,0.057014
1145,0.057058
1146,0.057102
1147,0.057145
1148,0.057189
1149,0.057232
1150,0.057276
1151,0.057319
1152,0.057362
1153,0.057406
1154,0.057449
1155,0.057493
1156,0.057536
1157,0.057579
1158,0.057623
1159,0.057666
1160,0.057709
1161,0.057753
1162,0.057796
1163,0.057839
1164,0.057883
1165,0.057926
1166,0.057969
1167,0.058012
1168,0.058055
1169,0.058099
1170,0.058142
1171,0.058185
1172,0.058228
1173,0.058271
1174,0.058314
1175,0.058357
1176,0.058400
1177,0.058443
1178,0.058486
1179,0.058529
1180,0.058572
1181,0.058615
1182,0.058658
1183,0.058701
1184,0.058744
1185,0.058787
1186,0.058830
1187,0.058873
1188,0.058916
1189,0.058959
1190,0.059001
1191,0.059044
1192,0.059087
1193,0.059130
1194,0.059173
1195,0.059215
1196,0.059258
1197,0.059301
1198,0.059343
1199,0.059386
1200,0.059429
1201,0.059471
1202,0.059514
1203,0.059557
1204,0.059599
1205,0.059642
1206,0.059684
1207,0.059727
1208,0.059769
1209,0.059812
1210,0.059854
1211,0.059897
1212,0.059939
1213,0.059982
1214,0.060024
1215,0.060067
1216,0.060109
1217,0.060151
1218,0.060194
1219,0.060236
1220,0.060278
1221,0.060321
1222,0.060363
1223,0.060405
1224,0.060448
1225,0.060490
1226,0.060532
1227,0.060574
1228,0.060616
1229,0.060659
1230,0.060701
1231,0.060743
1232,0.060785
1233,0.060827
1234,0.060869
1235,0.060911
1236,0.060953
1237,0.060995
1238,0.061037
1239,0.061079
1240,0.061121
1241,0.061163
1242,0.061205
1243,0.061247
1244,0.061289
1245,0.061331
1246,0.061373
1247,0.061415
1248,0.061457
1249,0.061498
1250,0.061540
1251,0.061582
1252,0.061624
1253,0.061665
1254,0.061707
1255,0.061749
1256,0.061791
1257,0.061832
1258,0.061874
1259,0.061916
1260,0.061957
1261,0.061999
1262,0.062040
1263,0.062082
1264,0.062124
1265,0.062165
1266,0.062207
1267,0.062248
1268,0.062290
1269,0.062331
1270,0.062373
1271,0.062414
1272,0.062456
1273,0.062497
1274,0.062538
1275,0.062580
1276,0.062621
1277,0.062662
1278,0.062704
1279,0.062745
1280,0.062786
1281,0.062828
1282,0.062869
1283,0.062910
1284,0.062951
1285,0.062992
1286,0.063034
1287,0.063075
1288,0.063116
1289,0.063157
1290,0.063198
1291,0.063239
1292,0.063280
1293,0.063321
1294,0.063362
1295,0.063403
1296,0.063444
1297,0.063485
1298,0.063526
1299,0.063567
1300,0.063608
1301,0.063649
1302,0.063690
1303,0.063731
1304,0.063772
1305,0.063813
1306,0.063853
1307,0.063894
1308,0.063935
1309,0.063976
1310,0.064017
1311,0.064057
1312,0.064098
1313,0.064139
1314,0.064179
1315,0.064220
1316,0.064261
1317,0.064301
1318,0.064342
1319,0.064383
1320,0.064423
1321,0.064464
1322,0.064504
1323,0.064545
1324,0.064585
1325,0.064626
1326,0.064666
1327,0.064707
1328,0.064747
1329,0.064787
1330,0.064828
1331,0.064868
1332,0.064909
1333,0.064949
1334,0.064989
1335,0.065029
1336,0.065070
1337,0.065110
1338,0.065150
1339,0.065190
1340,0.065231
1341,0.065271
1342,0.065311
1343,0.065351
1344,0.065391
1345,0.065431
1346,0.065471
1347,0.065512
1348,0.065552
1349,0.065592
1350,0.065632
1351,0.065672
1352,0.065712
1353,0.065752
1354,0.065792
1355,0.065832
1356,0.065871
1357,0.065911
1358,0.065951
1359,0.065991
1360,0.066031
1361,0.066071
1362,0.066110
1363,0.066150
1364,0.066190
1365,0.066230
1366,0.066270
1367,0.066309
1368,0.066349
1369,0.066389
1370,0.066428
1371,0.066468
1372,0.066507
1373,0.066547
1374,0.066587
1375,0.066626
1376,0.066666
1377,0.066705
1378,0.066745
1379,0.066784
1380,0.066824
1381,0.066863
1382,0.066903
1383,0.066942
1384,0.066981
1385,0.067021
1386,0.067060
1387,0.067099
1388,0.067139
1389,0.067178
1390,0.067217
1391,0.067257
1392,0.067296
1393,0.067335
1394,0.067374
1395,0.067413
1396,0.067453
1397,0.067492
1398,0.067531
1399,0.067570
1400,0.067609
1401,0.067648
1402,0.067687
1403,0.067726
1404,0.067765
1405,0.067804
1406,0.067843
1407,0.067882
1408,0.067921
1409,0.067960
1410,0.067999
1411,0.068038
1412,0.068076
1413,0.068115
1414,0.068154
1415,0.068193
1416,0.068232
1417,0.068270
1418,0.068309
1419,0.068348
1420,0.068387
1421,0.068425
1422,0.068464
1423,0.068503
1424,0.068541
1425,0.068580
1426,0.068618
1427,0.068657
1428,0.068696
1429,0.068734
1430,0.068773
1431,0.068811
1432,0.068850
1433,0.068888
1434,0.068926
1435,0.068965
1436,0.069003
1437,0.069042
1438,0.069080
1439,0.069118
1440,0.069157
1441,0.069195
1442,0.069233
1443,0.069271
1444,0.069310
1445,0.069348
1446,0.069386
1447,0.069424
1448,0.069462
1449,0.069501
1450,0.069539
1451,0.069577
1452,0.069615
1453,0.069653
1454,0.069691
1455,0.069729
1456,0.069767
1457,0.069805
1458,0.069843
1459,0.069881
1460,0.069919
1461,0.069957
1462,0.069995
1463,0.070032
1464,0.070070
1465,0.070108
1466,0.070146
1467,0.070184
1468,0.070222
1469,0.070259
1470,0.070297
1471,0.070335
1472,0.070372
1473,0.070410
1474,0.070448
1475,0.070485
1476,0.070523
1477,0.070561
1478,0.070598
1479,0.070636
1480,0.070673
1481,0.070711
1482,0.070748
1483,0.070786
1484,0.070823
1485,0.070861
1486,0.070898
1487,0.070935
1488,0.070973
1489,0.071010
1490,0.071047
1491,0.071085
1492,0.071122
1493,0.071159
1494,0.071196
1495,0.071234
1496,0.071271
1497,0.071308
1498,0.071345
1499,0.071382
1500,0.071420
1501,0.071457
1502,0.071494
1503,0.071531
1504,0.071568
1505,0.071605
1506,0.071642
1507,0.071679
1508,0.071716
1509,0.071753
1510,0.071790
1511,0.071827
1512,0.071864
1513,0.071900
1514,0.071937
1515,0.071974
1516,0.072011
1517,0.072048
1518,0.072084
1519,0.072121
1520,0.072158
1521,0.072195
1522,0.072231
1523,0.072268
1524,0.072305
1525,0.072341
1526,0.072378
1527,0.072414
1528,0.072451
1529,0.072488
1530,0.072524
1531,0.072561
1532,0.072597
1533,0.072633
1534,0.072670
1535,0.072706
1536,0.072743
1537,0.072779
1538,0.072815
1539,0.072852
1540,0.072888
1541,0.072924
1542,0.072961
1543,0.072997
1544,0.073033
1545,0.073069
1546,0.073106
1547,0.073142
1548,0.073178
1549,0.073214
1550,0.073250
1551,0.073286
1552,0.073322
1553,0.073358
1554,0.073394
1555,0.073430
1556,0.073466
1557,0.073502
1558,0.073538
1559,0.073574
1560,0.073610
1561,0.073646
1562,0.073682
1563,0.073718
1564,0.073754
1565,0.073789
1566,0.073825
1567,0.073861
1568,0.073897
1569,0.073932
1570,0.073968
1571,0.074004
1572,0.074039
1573,0.074075
1574,0.074111
1575,0.074146
1576,0.074182
1577,0.074217
1578,0.074253
1579,0.074288
1580,0.074324
1581,0.074359
1582,0.074395
1583,0.074430
1584,0.074466
1585,0.074501
1586,0.074536
1587,0.074572
1588,0.074607
1589,0.074642
1590,0.074678
1591,0.074713
1592,0.074748
1593,0.074783
1594,0.074819
1595,0.074854
1596,0.074889
1597,0.074924
1598,0.074959
1599,0.074994
1600,0.075029
1601,0.075064
1602,0.075099
1603,0.075134
1604,0.075169
1605,0.075204
1606,0.075239
1607,0.075274
1608,0.075309
1609,0.075344
1610,0.075379
1611,0.075414
1612,0.075449
1613,0.075483
1614,0.075518
1615,0.075553
1616,0.075588
1617,0.075622
1618,0.075657
1619,0.075692
1620,0.075726
1621,0.075761
1622,0.075796
1623,0.075830
1624,0.075865
1625,0.075899
1626,0.075934
1627,0.075968
1628,0.076003
1629,0.076037
1630,0.076072
1631,0.076106
1632,0.076140
1633,0.076175
1634,0.076209
1635,0.076243
1636,0.076278
1637,0.076312
1638,0.076346
1639,0.076381
1640,0.076415
1641,0.076449
1642,0.076483
1643,0.076517
1644,0.076551
1645,0.076586
1646,0.076620
1647,0.076654
1648,0.076688
1649,0.076722
1650,0.076756
1651,0.076790
1652,0.076824
1653,0.076858
1654,0.076892
1655,0.076925
1656,0.076959
1657,0.076993
1658,0.077027
1659,0.077061
1660,0.077095
1661,0.077128
1662,0.077162
1663,0.077196
1664,0.077230
1665,0.077263
1666,0.077297
1667,0.077330
1668,0.077364
1669,0.077398
1670,0.077431
1671,0.077465
1672,0.077498
1673,0.077532
1674,0.077565
1675,0.077599
1676,0.077632
1677,0.077666
1678,0.077699
1679,0.077732
1680,0.077766
1681,0.077799
1682,0.077832
1683,0.077866
1684,0.077899
1685,0.077932
1686,0.077965
1687,0.077999
1688,0.078032
1689,0.078065
1690,0.078098
1691,0.078131
1692,0.078164
1693,0.078197
1694,0.078230
1695,0.078263
1696,0.078296
1697,0.078329
1698,0.078362
1699,0.078395
1700,0.078428
1701,0.078461
1702,0.078494
1703,0.078527
1704,0.078560
1705,0.078592
1706,0.078625
1707,0.078658
1708,0.078691
1709,0.078723
1710,0.078756
1711,0.078789
1712,0.078821
1713,0.078854
1714,0.078887
1715,0.078919
1716,0.078952
1717,0.078984
1718,0.079017
1719,0.079049
1720,0.079082
1721,0.079114
1722,0.079147
1723,0.079179
1724,0.079211
1725,0.079244
1726,0.079276
1727,0.079308
1728,0.079341
1729,0.079373
1730,0.079405
1731,0.079437
1732,0.079470
1733,0.079502
1734,0.079534
1735,0.079566
1736,0.079598
1737,0.079630
1738,0.079662
1739,0.079694
1740,0.079726
1741,0.079758
1742,0.079790
1743,0.079822
1744,0.079854
1745,0.079886
1746,0.079918
1747,0.079950
1748,0.079982
1749,0.080014
1750,0.080045
1751,0.080077
1752,0.080109
1753,0.080141
1754,0.080172
1755,0.080204
1756,0.080236
1757,0.080267
1758,0.080299
1759,0.080331
1760,0.080362
1761,0.080394
1762,0.080425
1763,0.080457
1764,0.080488
1765,0.080520
1766,0.080551
1767,0.080583
1768,0.080614
1769,0.080645
1770,0.080677
1771,0.080708
1772,0.080739
1773,0.080771
1774,0.080802
1775,0.080833
1776,0.080864
1777,0.080895
1778,0.080927
1779,0.080958
1780,0.080989
1781,0.081020
1782,0.081051
1783,0.081082
1784,0.081113
1785,0.081144
1786,0.081175
1787,0.081206
1788,0.081237
1789,0.081268
1790,0.081299
1791,0.081330
1792,0.081361
1793,0.081391
1794,0.081422
1795,0.081453
1796,0.081484
1797,0.081514
1798,0.081545
1799,0.081576
1800,0.081606
1801,0.081637
1802,0.081668
1803,0.081698
1804,0.081729
1805,0.081759
1806,0.081790
1807,0.081820
1808,0.081851
1809,0.081881
1810,0.081912
1811,0.081942
1812,0.081973
1813,0.082003
1814,0.082033
1815,0.082064
1816,0.082094
1817,0.082124
1818,0.082154
1819,0.082185
1820,0.082215
1821,0.082245
1822,0.082275
1823,0.082305
1824,0.082335
1825,0.082366
1826,0.082396
1827,0.082426
1828,0.082456
1829,0.082486
1830,0.082516
1831,0.082546
1832,0.082575
1833,0.082605
1834,0.082635
1835,0.082665
1836,0.082695
1837,0.082725
1838,0.082755
1839,0.082784
1840,0.082814
1841,0.082844
1842,0.082873
1843,0.082903
1844,0.082933
1845,0.082962
1846,0.082992
1847,0.083022
1848,0.083051
1849,0.083081
1850,0.083110
1851,0.083140
1852,0.083169
1853,0.083198
1854,0.083228
1855,0.083257
1856,0.083287
1857,0.083316
1858,0.083345
1859,0.083375
1860,0.083404
1861,0.083433
1862,0.083462
1863,0.083492
1864,0.083521
1865,0.083550
1866,0.083579
1867,0.083608
1868,0.083637
1869,0.083666
1870,0.083695
1871,0.083724
1872,0.083753
